經度,緯度,期間平均室外溫度(°),相對溼度(%),降水量(mm),日照時數(hour),期間平均太陽輻射量(kW/m²),能見度(km),總雲量(0~10),太陽高度角(°),天氣現象,海拔(m),設備容量(kW),故障率(%),遮蔽率(%),擺放角度(°),面板溫度(°)
120.4329°E,23.4959°N,25.3,90,0.5,3.1,3.775,10.2,7.0,74,多雲有靄,26.9,5569.181222888327,0.009037751337256915,5.642201103684863,21.65190522780856,36.3151667153097
120.4329°E,23.4959°N,22.1,85,0.5,1.5,3.136,23.0,8.6,74,多雲有靄,26.9,3395.076277617543,0.02813711621601407,81.50757888260507,24.073691986891284,46.15777317906377
120.4329°E,23.4959°N,25.0,86,0.0,8.3,6.194,7.2,4.0,75,多雲有靄,26.9,6558.26122099334,0.002331458510752635,1.5640564263490142,21.956371451549494,37.68456492865796
120.4329°E,23.4959°N,26.7,81,0.0,8.0,5.847,14.8,3.8,75,晴有靄,26.9,7274.546938408691,0.0010362396039031664,51.35479531582084,23.55174821737738,42.59455173225348
120.4329°E,23.4959°N,26.3,83,0.0,7.6,5.842,15.8,3.2,76,晴有靄,26.9,8818.511686009104,0.005932691109869601,66.94291531548798,22.189316735581397,54.10818449616623
120.4329°E,23.4959°N,28.0,79,0.0,9.1,6.706,29.0,4.2,76,多雲有靄,26.9,784.9709729664752,0.004265156165578779,56.966680765214775,23.117011596478715,47.045871847453895
120.4329°E,23.4959°N,27.5,81,0.0,8.4,5.758,40.0,4.4,76,多雲有靄,26.9,4479.065614998652,0.010369952278759514,14.490611875226932,23.992853347571973,56.18034611921421
120.4329°E,23.4959°N,26.4,84,0.0,2.9,4.114,18.8,7.2,77,多雲有靄,26.9,9084.220693064479,0.03684959911818484,71.65289877107207,21.794364102379188,52.705709173700825
120.4329°E,23.4959°N,26.6,80,0.0,9.4,6.894,20.6,2.8,77,晴有靄,26.9,8440.974222908722,0.0065853558974920574,33.818372818703565,24.770256108227635,47.87575161042474
120.4329°E,23.4959°N,27.5,74,0.0,8.5,6.417,31.0,5.0,77,多雲,26.9,5006.5018051092575,0.00540690317127965,7.21607940385457,24.025496595481716,38.95991866012167
120.4329°E,23.4959°N,26.7,80,0.0,6.1,5.364,21.0,4.6,78,多雲有靄,26.9,2172.1357085386644,0.00031856432461398605,11.290829226161014,23.602109364631318,37.11730075574911
120.4329°E,23.4959°N,28.2,71,0.0,11.0,7.297,38.0,3.4,78,晴天,26.9,3507.263990727643,0.005919778428549366,88.69667193158985,23.03168772532343,49.943735526577186
120.4329°E,23.4959°N,28.0,71,0.0,10.3,7.339,42.0,6.2,79,多雲,26.9,1127.10435409205,0.03427839176425115,15.715092956176536,22.038981223944,45.71181618618625
120.4329°E,23.4959°N,28.2,74,0.0,3.5,4.353,24.0,8.2,79,多雲,26.9,879.1458874912211,0.007255520977406523,19.0762832712744,24.566533181516117,39.7217576131007
120.4329°E,23.4959°N,26.5,82,1.0,0.0,1.825,16.0,9.8,79,陰有雨,26.9,5749.123816474365,0.01642798079449383,36.87908681686892,24.650100475847243,41.90484043293348
120.4329°E,23.4959°N,26.1,84,7.0,0.3,2.089,25.4,9.6,80,陰有雨,26.9,9726.571576142005,0.005436110179940954,19.13349612719406,21.952867862485235,37.72843919723155
120.4329°E,23.4959°N,23.9,95,81.0,0.6,2.097,11.4,9.6,80,陰有雨,26.9,9266.48213953574,0.012469967612013078,7.2109568543528235,25.446938360166957,38.633143046886936
120.4329°E,23.4959°N,24.4,85,32.5,0.6,0.925,29.8,10.0,80,陰有雨,26.9,5733.635381115262,0.00502378282705202,99.08178895038043,24.55718312950164,39.16751210692607
120.4329°E,23.4959°N,24.7,90,7.0,0.1,2.028,29.4,10.0,81,陰有雨,26.9,7039.175083779737,0.006079561437762116,81.18734516924813,22.673577005605797,36.671751000208005
120.4329°E,23.4959°N,27.2,78,0.5,8.0,6.161,37.0,3.0,81,晴有靄,26.9,8629.0007619519,0.0022003289248489384,86.86867126882431,24.404048378206134,56.19592821460597
120.4329°E,23.4959°N,26.6,81,13.5,8.5,6.497,46.0,3.8,81,晴有雨,26.9,2706.4800668932758,0.005139366158167562,65.99981196563448,24.21485201996704,48.27427558641817
