經度,緯度,期間平均室外溫度(°),相對溼度(%),降水量(mm),日照時數(hour),期間平均太陽輻射量(kW/m²),能見度(km),總雲量(0~10),太陽高度角(°),天氣現象,海拔(m),設備容量(kW),故障率(%),遮蔽率(%),擺放角度(°),面板溫度(°)
121.5149°E,25.0377°N,26.4,81,5.0,4.1,4.406,31.4,7.6,77,多雲有雨,5.3,6532.927262192519,0.0017888115184957695,6.261980198391548,24.550134347132087,50.31993020890988
121.5149°E,25.0377°N,26.7,81,0.0,4.4,5.0,30.2,8.2,77,多雲有靄,5.3,1029.080856175704,0.0023227400145758095,62.11491896936461,26.038196992275942,38.89470042571313
121.5149°E,25.0377°N,26.5,84,0.5,0.2,1.761,12.2,9.8,77,陰有靄,5.3,6246.611447949255,0.005511252917895755,17.21625549559327,23.112424023985504,46.23900492847914
121.5149°E,25.0377°N,26.8,82,2.0,1.3,2.736,14.8,8.4,78,多雲有雨,5.3,1842.5935878323698,0.009603178058691354,77.49453799977456,24.609539610536814,56.58904261672506
121.5149°E,25.0377°N,21.3,94,46.5,0.0,1.222,13.6,10.0,78,陰有雨,5.3,5152.631746924575,0.0062730283517345685,48.924478546014214,23.7942534997554,39.171668285937244
121.5149°E,25.0377°N,23.5,92,10.5,0.0,2.392,32.2,9.8,78,陰有雨,5.3,300.5875634879613,0.005373831546855307,52.67158603586157,23.15478848561245,44.60173533044349
121.5149°E,25.0377°N,23.9,94,29.5,3.0,2.375,26.4,9.2,79,陰有雨,5.3,2930.685838399944,0.009034088633821867,23.890995487021204,27.03209635434592,38.75757043239535
121.5149°E,25.0377°N,25.3,88,0.5,1.6,3.447,26.0,9.6,79,陰有靄,5.3,9408.343315400865,0.002105455976358569,82.11769648927358,25.904052187178937,49.41160824241338
121.5149°E,25.0377°N,26.4,79,1.0,3.0,3.55,31.0,8.6,79,多雲有雨,5.3,4404.965159197204,0.014179026335478916,6.603558401663734,24.600792294682773,45.74477132666492
121.5149°E,25.0377°N,28.9,66,0.0,10.2,6.914,48.0,3.0,80,晴天,5.3,8951.481970324929,0.001095071737841655,54.547116854871945,25.463841722066174,39.4956588825912
121.5149°E,25.0377°N,27.7,73,4.5,6.1,4.794,28.4,5.6,80,多雲有雨,5.3,1468.3270502280348,0.0033285724884172018,61.57259286130373,24.246426001663217,45.03463963321883
